id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count,date_year
34342,Waldorf Astoria,Waldorf Astoria,,,,16.5x8.5cm,,Railway Business Association,1914-1044_wotm,1914-12-10,Waldorf Astoria,,,under review,1,23,1914.0
34343,Waldorf Astoria,Waldorf Astoria,,,,23x15.5cm folded; 23x31cm open,,Railway Business Association,1914-1045_wotm,1914-12-10,Waldorf Astoria,,,complete,7,23,1914.0
34344,Waldorf Astoria,Waldorf Astoria,,,,14x10cm,,,1914-1046_wotm,1914-12-11,Waldorf Astoria,,,under review,1,24,1914.0
34345,The New Willard,The New Willard,,,,22x13.5cm ,,The Gridiron Club,1914-1047_wotm,1914-12-12,The New Willard,,,complete,1,24,1914.0
34346,Congress Hotel,Congress Hotel,,,,22x14cm,,The Bankers Club of Chicago,1914-1048_wotm,1914-12-12,Congress Hotel,,,under review,4,25,1914.0
34347,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,31x23cm folded; 31x46cm open,,The Pennsylvania Society,1914-1049_wotm,1914-12-12,[Restaurant name and/or location not given],,,under review,5,27,1914.0
34348,Hotel Astor,Hotel Astor,,,,30.5x23cm folded; 30.5x46cm open,,The Friar's complimentary dinner to His Honor the Mayor of New York City,1914-1050_wotm,1914-12-13,Hotel Astor,,,complete,12,24,1914.0
34349,Waldorf Astoria,Waldorf Astoria,,,,19x11.5cm folded; 19x23cm open,,Officers of the Republican State Committee,1914-1051_wotm,1914-12-17,Waldorf Astoria,,,under review,2,23,1914.0
34350,Waldorf Astoria,Waldorf Astoria,,,,18.5x12cm folded; 18.5x24cm open,,Metropolitan Life Insurance Company,1914-1052_wotm,1914-12-17,Waldorf Astoria,,,under review,5,21,1914.0
34351,Brooklyn Engineers' Club - Club House,Brooklyn Engineers' Club - Club House,,,,22x14cm folded; 22x28cm open,,,1914-1053_wotm,1914-12-17,Brooklyn Engineers' Club - Club House,Dollars,$,under review,6,26,1914.0
34352,Waldorf Astoria,Waldorf Astoria,,,,16.5x10cm,,"39th Annual Dinner ""Class 78"" C.C.N.Y.",1914-1054_wotm,1914-12-19,Waldorf Astoria,,,complete,1,16,1914.0
34353,Waldorf Astoria,Waldorf Astoria,,,,25x19cm folded; 25x38cm open,,The New England Society in the City of New York,1914-1055_wotm,1914-12-22,Waldorf Astoria,,,complete,4,18,1914.0
34354,Chin Lee Co. First Class Chop Sooey and American Restaurant,Chin Lee Co. First Class Chop Sooey and American Restaurant,,,,23x15cm ,,,1914-1056_wotm,1914-12-28,Chin Lee Co. First Class Chop Sooey and American Restaurant,Dollars,$,under review,1,25,1914.0
34355,The Copley-Plaza,The Copley-Plaza,,,, 19.5x12.5cm folded; 19.5x25cm open,,The Bar Association of the City of Boston,1914-1057_wotm,1914-12-28,The Copley-Plaza,,,complete,4,21,1914.0
34356,The New Morrison Hotel,The New Morrison Hotel,,,,22x12cm folded; 35x22cm open,,The Tavern Club,1914-1058_wotm,1914-12-29,The New Morrison Hotel,,,complete,3,18,1914.0
34357,Pennsylvania Railroad Restaurants,Pennsylvania Railroad Restaurants,,,,23.5x16.5cm folded; 23.5x33cm open,,,1914-1059_wotm,1914-12-29,Pennsylvania Railroad Restaurants,Dollars,$,complete,5,435,1914.0
34358,Hotel La Salle,Hotel La Salle,,,,13.5x10cm,,,1914-1060_wotm,1914-12-30,Hotel La Salle,,,under review,2,20,1914.0
34359,Franklin Hall,Franklin Hall,,,,25x16cm folded; 25x32cm open,,Ye Honorable Boarde,1914-1061_wotm,1914-12-30,Franklin Hall,,,under review,4,13,1914.0
34360,The Vanderbilt Hotel,The Vanderbilt Hotel,,,,15.5x11cm folded; 15.5x22cm open,,,1914-1062_wotm,1914-12-31,The Vanderbilt Hotel,Dollars,$,complete,2,25,1914.0
34361,Waldorf Astoria,Waldorf Astoria,,,,21x12cm folded; 21x24cm open,,B.C.T.,1914-1063_wotm,1914-12-29,Waldorf Astoria,,,complete,5,20,1914.0
34362,The Buffalo Orpheus,The Buffalo Orpheus,,,,21.5x14.5cm,,,1914-1064_wotm,1914-12-31,The Buffalo Orpheus,Dollars,$,complete,1,41,1914.0
34363,The West End,The West End,,,,15.5x9cm,,,1914-1065_wotm,1914-12-31,The West End,,,under review,1,17,1914.0
34364,The Cathedral Club,The Cathedral Club,,,,17x10.5cm,,,1914-1066_wotm,1914-12-31,The Cathedral Club,,,complete,1,17,1914.0
34365,Harmony Club of Brooklyn,Harmony Club of Brooklyn,,,,18x11cm,,,1914-1067_wotm,1914-12-31,Harmony Club of Brooklyn,,,complete,1,23,1914.0
34366,Narragansett Hotel,Narragansett Hotel,,,,26.5x20.5cm folded; 26.5x41cm open,,,1914-1068_wotm,1914-12-31,Narragansett Hotel,,,complete,3,16,1914.0
34367,The St. Charles,The St. Charles,,,,20x13.5cm  ,,,1914-1069_wotm,1914-12-31,The St. Charles,,,complete,1,12,1914.0
34368,The Biltmore,The Biltmore,,,,17.5x8cm folded; 17.5x16cm open,,The Staff of the District Attorney of New York County,1914-1070_wotm,1914-12-12,The Biltmore,,,complete,2,17,1914.0
34369,Antoine's,Antoine's,,,,12.5x10cm folded; 12.5x20cm open,,The Assembly Subscription Masked Ball,1914-1071_wotm,1914-12-31,Antoine's,,,under review,4,11,1914.0
34370,Hotel Astor,Hotel Astor,,,,17.5x14cm folded; 17.5x28cm open,,Hudson County Bar Association,1914-1072_wotm,1914-02-14,Hotel Astor,,,complete,4,18,1914.0
34371,Hotel Montclair,Hotel Montclair,,,,26x17cm,,,1914-1073_wotm,1914-07-04,Hotel Montclair,,,complete,1,42,1914.0
34372,Palace Hotel,Palace Hotel,,,,17x11.5cm  ,,The Florida Commission,1914-1074_wotm,1914-07-21,Palace Hotel,,,complete,1,14,1914.0
34373,South Ferry Hotel,South Ferry Hotel,,,,24x15cm ,,,1914-1075_wotm,1914-09-22,South Ferry Hotel,Dollars,$,under review,1,44,1914.0
34374,Waldorf Astoria,Waldorf Astoria,,,,21.5x13.5cm,,,1914-1076_wotm,1914-10-03,Waldorf Astoria,Dollars,$,complete,1,133,1914.0
34375,Waldorf Astoria,Waldorf Astoria,,,,21.5x13.5cm,,,1914-1077_wotm,1914-10-03,Waldorf Astoria,Dollars,$,under review,1,131,1914.0
34376,Steamer Berksire,Steamer Berksire,,,,18x11.5cm,,Atlantic Deeper Waterways Ass'n,1914-1078_wotm,1914-09-01,Steamer Berksire,Dollars,$,complete,1,19,1914.0
34377,New Grand Central Palace,New Grand Central Palace,,,,15x10cm ,,Motion Picture Exhibitors' Ball,1914-1079_wotm,1914-12-07,New Grand Central Palace,Dollars,$,complete,1,26,1914.0
34381,The Valencia,The Valencia,,,,23x13cm ,,,1913-0004_wotm,1913-01-01,The Valencia,,,under review,2,33,1913.0
34382,Hotel Casey,Hotel Casey,,,,23x12cm folded; 23x24cm open,,,1913-0005_wotm,1913-01-01,Hotel Casey,,,complete,6,59,1913.0
34383,The Crown Hotel,The Crown Hotel,,,,14.5x8cm,,,1913-0006_wotm,1913-01-01,The Crown Hotel,,,under review,1,15,1913.0
34384,Phoenix Hotel,Phoenix Hotel,,,,16x9cm,,,1913-0007_wotm,1913-01-01,Phoenix Hotel,,,complete,1,14,1913.0
34385,Lion D'or Table D'Hote,Lion D'or Table D'Hote,,,,21.5x15cm,,,1913-0008_wotm,1913-01-01,Lion D'or Table D'Hote,,,under review,1,13,1913.0
34386,Hotel Belleclaire,Hotel Belleclaire,,,,19.5x14cm folded; 19.5x28cm open,,Explorers Club,1913-0009_wotm,1913-01-02,Hotel Belleclaire,,,under review,2,12,1913.0
34387,Waldorf Astoria,Waldorf Astoria,,,,21.5x13.5cm,,,1913-0010_wotm,1913-01-02,Waldorf Astoria,Dollars,$,complete,2,140,1913.0
34389,Holland House,Holland House,,,,23x13.5cm folded; 23x21cm open,,Huntington Yacht Club,1913-0012_wotm,1913-01-04,Holland House,,,complete,2,17,1913.0
34390,Hotel Knickerbocker,Hotel Knickerbocker,,,,32x24cm folded; 32x48cm open,,Camp-fire Club of America,1913-0013_wotm,1913-01-04,Hotel Knickerbocker,,,under review,2,23,1913.0
34391,Palace Hotel,Palace Hotel,,,,14.5x17cm folded; 14.5x34cm open,,Fire Underwriters Association of the Pacific,1913-0014_wotm,1913-01-15,Palace Hotel,,,under review,7,18,1913.0
34392,Great Northern Hotel,Great Northern Hotel,,,,19x12cm folded; 19x24cm open,,Illinois Commercial Hotel,1913-0015_wotm,1913-01-07,Great Northern Hotel,,,under review,3,22,1913.0
34393,The Russian Inn,The Russian Inn,,,,24x18.5cm folded; 24x36.5cm open,,,1913-0016_wotm,1913-01-07,The Russian Inn,Dollars,$,complete,3,124,1913.0
34396,Café des Beaux-Arts,Café des Beaux-Arts,,,,24x18cm folded; 24x36cm open,,Cranford Company,1913-0019_wotm,1913-01-08,Café des Beaux-Arts,,,complete,3,18,1913.0
34397,Aurora Grata Cathedral,Aurora Grata Cathedral,,,,18x14cm folded; 18x28cm open,,,1913-0020_wotm,1913-01-08,Aurora Grata Cathedral,,,under review,2,24,1913.0
34398,Copley Plaza,Copley Plaza,,,,20.5x12.5cm folded; 20.5x25cm open,,Massachusetts Bankers Association,1913-0021_wotm,1913-01-08,Copley Plaza,,,under review,5,17,1913.0
34399,University Club,University Club,,,,18x12cm ,,Columbia Society of Older Graduates,1913-0022_wotm,1913-01-08,University Club,,,complete,1,12,1913.0
34400,Café Boulevard,Café Boulevard,,,,13x9.5cm folded; 13x19cm open,,Eastern Medical Society,1913-0023_wotm,1913-01-08,Café Boulevard,,,under review,4,19,1913.0
34401,Waldorf Astoria,Waldorf Astoria,,,,26.5x17cm folded; 16.5x34cm open,,Hotel Association of New York City,1913-0024_wotm,1913-01-09,Waldorf Astoria,,,complete,7,24,1913.0
34403,Copley Plaza,Copley Plaza,,,,20.5x14.5cm folded; 20.5x29cm open,,Boston Wool Trade Association,1913-0026_wotm,1913-01-11,Copley Plaza,,,complete,3,12,1913.0
34404,Albany Hotel,Albany Hotel,,,,15.5x11cm folded; 15.5x22cm open,,Denver Hotel and Restaurant Keepers' Association,1913-0027_wotm,1913-01-11,Albany Hotel,,,complete,2,18,1913.0
34405,The Blackstone,The Blackstone,,,,20x15.5cm folded; 20x31cm open,,Commercial Club of Chicago,1913-0028_wotm,1913-01-11,The Blackstone,,,complete,8,19,1913.0
34406,Hotel Knickerbocker,Hotel Knickerbocker,,,,25.5x20.5cm folded; 25.5x41cm open,,Columbia County Association in the City of New York,1913-0029_wotm,1913-01-11,Hotel Knickerbocker,,,under review,6,15,1913.0
34408,Hotel St. Regis,Hotel St. Regis,,,,15.5x10.5cm,,,1913-0031_wotm,1913-01-11,Hotel St. Regis,,,under review,2,15,1913.0
34410,Waldorf Astoria,Waldorf Astoria,,,,17.5x9cm,,Jobbers Association of Knit Goods Buyers,1913-0033_wotm,1913-01-13,Waldorf Astoria,,,complete,1,19,1913.0
34411,Waldorf Astoria,Waldorf Astoria,,,,17.5x9cm,,Jobbers Association of Dreaa Fabric Buyers,1913-0034_wotm,1913-01-14,Waldorf Astoria,,,complete,1,19,1913.0
34412,The Pabst,The Pabst,,,,17.5x14cm folded; 17.5x28cm open,,Harlem Board of Commerce,1913-0035_wotm,1913-01-14,The Pabst,Dollars,$,complete,3,19,1913.0
34413,Hotel Knickerbocker,Hotel Knickerbocker,,,,17.5x20.5cm folded; 17.5x41cm open,,First Panel Sheriff's Jury,1913-0036_wotm,1913-01-15,Hotel Knickerbocker,,,under review,3,16,1913.0
34414,Hotel Sherman,Hotel Sherman,,,,21.5x13.5cm folded; 21.5x27cm open,,American Refrigerator Manufacturers Association,1913-0037_wotm,1913-01-15,Hotel Sherman,,,under review,2,16,1913.0
34416,Waldorf Astoria,Waldorf Astoria,,,,20x11cm folded; 20x22cm open,,Motor & Accessory Manufacturers,1913-0039_wotm,1913-01-15,Waldorf Astoria,,,complete,3,14,1913.0
34417,The Plaza,The Plaza,,,,18x10.5cm folded; 18x21cm open,,Old Guard - Evacuation Day,1913-0040_wotm,1913-01-15,The Plaza,,,under review,4,14,1913.0
34418,The St. Charles,The St. Charles,,,,16.5x10cm,,Western Fruit Jobbers Association,1913-0041_wotm,1913-01-15,The St. Charles,,,under review,1,20,1913.0
34419,Waldorf Astoria,Waldorf Astoria,,,,17x11.5cm,,National wholesale Dry Goods Association,1913-0042_wotm,1913-01-16,Waldorf Astoria,,,under review,1,23,1913.0
34420,Waldorf Astoria,Waldorf Astoria,,,,28x17.5cm folded; 28x35cm open,,Holland Society of New York,1913-0043_wotm,1913-01-16,Waldorf Astoria,,,under review,4,35,1913.0
34422,The Blackstone,The Blackstone,,,,15.5x9.5cm,,,1913-0045_wotm,1913-01-17,The Blackstone,,,complete,1,11,1913.0
34423,Lyceum Club,Lyceum Club,,,,23x16cm,,American Circle of the Lyceum Club in London,1913-0046_wotm,1913-01-17,Lyceum Club,,,under review,4,10,1913.0
34425,Waldorf Astoria,Waldorf Astoria,,,,20.5x21cm folded; 20.5x42cm open,,Ohio Society of New York,1913-0048_wotm,1913-01-18,Waldorf Astoria,,,under review,21,21,1913.0
34426,The New Willard,The New Willard,,,,17.5x11.5cm,,Society of Alumni of Georgetown University,1913-0049_wotm,1913-01-18,The New Willard,,,complete,1,18,1913.0
34427,Hotel McAlpin,Hotel McAlpin,,,,16.5x10cm folded; 16.5x20cm open,,Boot and Shoe Travelers Association of New York,1913-0050_wotm,1913-01-18,Hotel McAlpin,,,complete,3,16,1913.0
34428,Hotel Plaza,Hotel Plaza,,,,21x13.5cm folded; 21x27cm open,,Massachusetts Institute Association Annual Banquet,1913-0051_wotm,1913-01-18,Hotel Plaza,,,complete,9,16,1913.0
34429,Hotel Astor,Hotel Astor,,,,16.5x11cm folded; 16.5x22cm open,,Contractors' Protective Association of the City of New York,1913-0052_wotm,1913-01-18,Hotel Astor,,,complete,3,19,1913.0
34430,Hotel Astor,Hotel Astor,,,,14x10cm folded; 14x20cm open,,Dutchess County Society in the City of New York,1913-0053_wotm,1913-01-18,Hotel Astor,,,complete,7,19,1913.0
34431,The Plaza,The Plaza,,,,20x12cm folded; 20x24cm open,,,1913-0054_wotm,1913-01-18,The Plaza,,,complete,2,19,1913.0
34432,Waldorf Astoria,Waldorf Astoria,,,,15.5x22cm folded; 15.5x44cm open,,"Board of Trustees, Cornell University",1913-0055_wotm,1913-01-18,Waldorf Astoria,,,complete,3,26,1913.0
34433,Astor House,Astor House,,,,14.5x9.5cm folded; 14.5x19cm open,,Hope Fishing Club,1913-0056_wotm,1913-01-18,Astor House,,,complete,4,17,1913.0
34434,The Plaza,The Plaza,,,,17x9cm ,,,1913-0057_wotm,1913-01-18,The Plaza,,,complete,1,21,1913.0
34436,Hotel Astor,Hotel Astor,,,,16x11.5cm folded; 16x23cm open,,First District Dental Society,1913-0059_wotm,1913-01-18,Hotel Astor,,,complete,2,17,1913.0
34437,Hammonds Popular Price Restaurant,Hammonds Popular Price Restaurant,,,,27.5x17.5cm folded; 27.5x35cm open,,,1913-0060_wotm,1913-01-18,Hammonds Popular Price Restaurant,Dollars,$,under review,4,205,1913.0
34438,The Guaranty Club,The Guaranty Club,,,,22x17cm folded; 22x34cm open,,Good Fellowship Power Company,1913-0061_wotm,1913-01-18,The Guaranty Club,,,complete,3,11,1913.0
34439,The Washington,The Washington,,,,25x16.5cm folded; 26x33cm open,,The Traffic Club of Newark,1913-0062_wotm,1913-01-18,The Washington,,,complete,9,19,1913.0
34441,Broadway Central Hotel New York,Broadway Central Hotel New York,,,,21x14cm,,,1913-0064_wotm,1913-01-19,Broadway Central Hotel New York,Dollars,$,complete,1,41,1913.0
34442,Broadway Central Hotel New York,Broadway Central Hotel New York,,,,21x14cm,,,1913-0065_wotm,1913-01-19,Broadway Central Hotel New York,Dollars,$,under review,1,112,1913.0
34443,Broadway Central Hotel New York,Broadway Central Hotel New York,,,,23.5x14cm,,,1913-0066_wotm,1913-01-19,Broadway Central Hotel New York,Dollars,$,complete,2,51,1913.0
34444,Waldorf Astoria,Waldorf Astoria,,,,25x13.5cm folded; 25x27cm open,,The Question Club,1913-0067_wotm,1913-01-19,Waldorf Astoria,,,under review,4,19,1913.0
34445,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,16.5x10cm folded; 33x10cm open,,Ambrose Channel Yacht Club,1913-0068_wotm,1913-01-19,[Restaurant name and/or location not given],,,under review,2,16,1913.0
34446,Gemeinde Haus Restaurant,Gemeinde Haus Restaurant,,,,25x14cm,,,1913-0069_wotm,1913-01-19,Gemeinde Haus Restaurant,Austro-Hungarian Kronen,K,complete,1,17,1913.0
34447,Broadway Central Hotel New York,Broadway Central Hotel New York,,,,17.5x13.5cm,,,1913-0070_wotm,1913-01-19,Broadway Central Hotel New York,,,complete,1,39,1913.0
34449,Hotel Pfister,Hotel Pfister,,,,10x6.5cm,,Milwaukee Traffic Club,1913-0072_wotm,1913-01-20,Hotel Pfister,,,complete,4,20,1913.0
34450,Delmonico's,Delmonico's,,,,11.5x7.5cm folded; 11.5x15cm open,,The Stationers Association of New York,1913-0073_wotm,1913-01-20,Delmonico's,,,under review,6,21,1913.0
34451,Waldorf Astoria,Waldorf Astoria,,,,15x11.5cm folded; 15x23cm open,,Group VIII New York State Bankers Association,1913-0074_wotm,1913-01-20,Waldorf Astoria,,,under review,4,20,1913.0
34452,The Cortlandt,The Cortlandt,,,,28x14cm,,,1913-0075_wotm,1913-01-21,The Cortlandt,Dollars,$,complete,2,103,1913.0
34453,Waldorf Astoria,Waldorf Astoria,,,,17.5x9cm,,American Yacht Club,1913-0076_wotm,1913-01-21,Waldorf Astoria,,,complete,1,16,1913.0
34454,Hotel McAlpin,Hotel McAlpin,,,,17.5x10cm,,Pan-American States Association,1913-0077_wotm,1913-01-22,Hotel McAlpin,,,under review,1,12,1913.0
34455,Jefferson Hotel,Jefferson Hotel,,,,25.5x20cm folded; 25.5x40cm open,,Business Men's League of Saint Louis,1913-0078_wotm,1913-01-21,Jefferson Hotel,,,complete,5,26,1913.0
34456,Hotel Sterling,Hotel Sterling,,,,27x15.5cm folded; 54x15.5cm,,Wholesale Liquor Dealers' Association of New Jersey,1913-0079_wotm,1913-01-22,Hotel Sterling,,,complete,4,28,1913.0
34458,New Willard Hotel,New Willard Hotel,,,,17.5x14cm folded; 17.5x28cm open,,,1913-0081_wotm,1913-01-22,New Willard Hotel,,,complete,5,23,1913.0
34461,The Blackstone,The Blackstone,,,,15.5x10cm,,The Bachelors' and Benedicts' Annual Ball,1913-0084_wotm,1913-01-22,The Blackstone,,,complete,1,16,1913.0
34462,The Ten Eyck,The Ten Eyck,,,,17.5x14cm folded; 17.5x28cm open,,"Master Plumbers Association of Albany, N.Y.",1913-0085_wotm,1913-01-23,The Ten Eyck,,,complete,19,24,1913.0
34463,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,19x13cm,,Veterans' Association of the Republican Club of the City of New York,1913-0086_wotm,1913-01-23,[Restaurant name and/or location not given],,,complete,1,23,1913.0
34464,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,17x9cm folded; 17x18cm open,,Progress Club,1913-0087_wotm,1913-01-23,[Restaurant name and/or location not given],,,under review,2,20,1913.0
34465,Hotel La Salle,Hotel La Salle,,,,20.5x11.5cm folded; 20.5x23cm open,,Chicago Jewellers' Association,1913-0088_wotm,1913-01-23,Hotel La Salle,,,complete,12,27,1913.0
34467,Hotel Astor,Hotel Astor,,,,20.5x13cm folded; 20.5x26cm open,,New York Credit Men's Association,1913-0090_wotm,1913-01-23,Hotel Astor,,,under review,4,22,1913.0
34468,Marie Antoinette Hotel,Marie Antoinette Hotel,,,,17x10cm folded; 17x20cm open,,Veterans' Association of the Metropolitan Life Insurance Company,1913-0091_wotm,1913-01-23,Marie Antoinette Hotel,,,complete,4,14,1913.0
34469,MetLife Building,MetLife Building,,,,16x11cm folded; 16x22cm open,,Convention of Superintendents,1913-0092_wotm,1913-01-23,MetLife Building,,,under review,3,10,1913.0
34470,Yipsali Club,Yipsali Club,,,,18x14cm folded; 18x28cm open,,,1913-0093_wotm,1913-01-24,Yipsali Club,,,complete,2,14,1913.0
34471,Hotel Astor,Hotel Astor,,,,23.5x17.5cm folded; 23.5x35cm open,,University of Michigan Club of New York,1913-0094_wotm,1913-01-24,Hotel Astor,,,complete,15,21,1913.0
34472,American Houe,American Houe,,,,23x14.5cm folded; 23x29cm open,,Hiram Lodge,1913-0095_wotm,1913-01-24,American Houe,,,under review,5,17,1913.0
34473,Hotel Manhattan,Hotel Manhattan,,,,22x14cm folded; 22x28cm open,,"The Delaware Valley Society of the State of New York, New York City",1913-0096_wotm,1913-01-25,Hotel Manhattan,,,under review,4,22,1913.0
34474,Brooklyn Club,Brooklyn Club,,,,15x12cm folded; 15x24cm open,,Board of Real Estate Brokers,1913-0097_wotm,1913-01-25,Brooklyn Club,,,complete,2,21,1913.0
34475,Liederkranz Club,Liederkranz Club,,,,20x15cm folded; 20x30cm open,,Liederkranz Club,1913-0098_wotm,1913-01-25,Liederkranz Club,,,complete,3,56,1913.0
34476,Hotel Astor,Hotel Astor,,,,16x10cm folded; 16x20cm open,,Metropolitan Life Insurance Company,1913-0099_wotm,1913-01-25,Hotel Astor,,,complete,2,16,1913.0
34477,Hotel McAlpin,Hotel McAlpin,,,,20.5x16cm folded; 20.5x32cm open,,Bayside Yacht Club,1913-0100_wotm,1913-01-25,Hotel McAlpin,,,complete,7,15,1913.0
34480,Hotel Belleclaire,Hotel Belleclaire,,,,30x23cm folded; 30x46cm open,,Arctic Club of America,1913-0103_wotm,1913-01-25,Hotel Belleclaire,,,complete,4,16,1913.0
34481,Mohican Hotel,Mohican Hotel,,,,15.5x13cm folded; 15.5x26cm open,,State Bar Association of Connecticut,1913-0104_wotm,1913-01-27,Mohican Hotel,,,under review,5,23,1913.0
34482,League Building,League Building,,,,15x12cm folded; 15x24cm open,,Business Men's Association,1913-0105_wotm,1913-01-27,League Building,,,under review,8,25,1913.0
34483,[Restaurant name and/or location not given],[Restaurant name and/or location not given],,,,21.5x15cm,,,1913-0106_wotm,1913-01-27,[Restaurant name and/or location not given],,,complete,2,20,1913.0
34484,Fleischmann's,Fleischmann's,,,,16.5x11cm folded; 16.5x22cm open,,,1913-0107_wotm,1913-01-27,Fleischmann's,,,complete,5,17,1913.0
34485,Hotel Astor,Hotel Astor,,,,22x15.5cm folded; 22x31cm open,,New York Lehigh Club,1913-0108_wotm,1913-01-27,Hotel Astor,,,under review,3,17,1913.0
34488,Hotel Astor,Hotel Astor,,,,23x17cm folded; 23x34cm open,,The Explorers' Club,1913-0111_wotm,1913-01-28,Hotel Astor,,,under review,4,18,1913.0
34490,Leathersellers' Hall,Leathersellers' Hall,,,,20x14.5cm folded; 20x29cm open,,Worshipful Company of Horners,1913-0113_wotm,1913-01-29,Leathersellers' Hall,,,under review,17,29,1913.0
34491,Club House,Club House,,,,22x14.5cm folded; 22x29cm open,,Cortelyou Club,1913-0114_wotm,1913-01-29,Club House,,,under review,5,23,1913.0
34492,Hotel McAlpin,Hotel McAlpin,,,,23x16.5cm folded; 23x33cm open,,Men's Club of Washington Heights,1913-0115_wotm,1913-01-29,Hotel McAlpin,,,under review,9,16,1913.0
34493,Hotel McAlpin,Hotel McAlpin,,,,25.5x16cm folded; 25.5x32cm open,,,1913-0116_wotm,1913-01-29,Hotel McAlpin,Dollars,$,complete,2,104,1913.0
34494,Hotel Astor,Hotel Astor,,,,18x13.5cm folded; 18x27cm open,,The Explorers' Club,1913-0117_wotm,1913-01-29,Hotel Astor,,,under review,5,16,1913.0
34496,St. Charles Hotel,St. Charles Hotel,,,,26.5x17.5cm,,,1913-0119_wotm,1913-01-29,St. Charles Hotel,Dollars,$,under review,1,103,1913.0
34497,Waldorf Astoria,Waldorf Astoria,,,,25x15cm folded; 25x30cm open,,Kansas Society of New York,1913-0120_wotm,1913-01-29,Waldorf Astoria,,,complete,5,15,1913.0
34498,Madison Square Garden,Madison Square Garden,,,,18x15.5cm folded; 18x31cm open,,Old Guard Ball,1913-0121_wotm,1913-01-30,Madison Square Garden,Dollars,$,under review,3,23,1913.0
34500,Hotel Plaza,Hotel Plaza,,,,21.5x16cm folded; 21.5x32cm open,,Shoe Manufacturers' Association of New York City,1913-0123_wotm,1913-01-30,Hotel Plaza,,,complete,3,17,1913.0
